,packet,time,type,raw,field1,distanceRaw,distanceCm,angleRaw,angleDegrees,time_seconds,distanceM,velocity
159,160,2026-09-15 08:33:17.415000+00:00,0xD3,00 01 00 D3 43 69 00 13 2D 49,17257,11593,61.72,19,1.9,3.438,0.6172,-1.7763568394002505e-15
160,161,2026-09-15 08:33:17.440000+00:00,0xD3,00 01 00 D3 44 36 00 12 2D 49,17462,11593,61.72,18,1.8,3.463,0.6172,0.016666666666669272
161,162,2026-09-15 08:33:17.455000+00:00,0xD3,00 01 00 D3 45 03 00 12 2D 4A,17667,11594,61.76,18,1.8,3.478,0.6175999999999999,0.017777777777771675
162,163,2026-09-15 08:33:17.485000+00:00,0xD3,00 01 00 D3 45 D2 00 11 2D 4A,17874,11594,61.76,17,1.7,3.508,0.6175999999999999,7.105427357601002e-15
163,164,2026-09-15 08:33:17.500000+00:00,0xD3,00 01 00 D3 46 9F 00 15 2D 4A,18079,11594,61.76,21,2.1,3.523,0.6175999999999999,0.012096774193548043
164,165,2026-09-15 08:33:17.516000+00:00,0xD3,00 01 00 D3 47 6C 00 13 2D 4B,18284,11595,61.8,19,1.9,3.539,0.618,0.016111111111115406
165,166,2026-09-15 08:33:17.545000+00:00,0xD3,00 01 00 D3 48 39 00 12 2D 4B,18489,11595,61.8,18,1.8,3.568,0.618,0.006553672316387704
166,167,2026-09-15 08:33:17.575000+00:00,0xD3,00 01 00 D3 49 06 00 13 2D 4C,18694,11596,61.84,19,1.9,3.598,0.6184000000000001,0.0008333333333894188
167,168,2026-09-15 08:33:17.577000+00:00,0xD3,00 01 00 D3 49 D3 00 10 2D 4C,18899,11596,61.84,16,1.6,3.6,0.6184000000000001,8.881784197001252e-15
168,169,2026-09-15 08:33:17.604000+00:00,0xD3,00 01 00 D3 4A A0 00 12 2D 4C,19104,11596,61.84,18,1.8,3.627,0.6184000000000001,1.7763568394002505e-15
169,170,2026-09-15 08:33:17.635000+00:00,0xD3,00 01 00 D3 4B 6D 00 14 2D 4C,19309,11596,61.84,20,2.0,3.658,0.6184000000000001,0.0
170,171,2026-09-15 08:33:17.680000+00:00,0xD3,00 01 00 D3 4C 3A 00 11 2D 4C,19514,11596,61.84,17,1.7,3.703,0.6184000000000001,-0.19148936170211073
171,172,2026-09-15 08:33:17.682000+00:00,0xD3,00 01 00 D3 4D 07 00 13 2D 4B,19719,11595,61.8,19,1.9,3.705,0.618,-0.18857142857144282
172,173,2026-09-15 08:33:17.687000+00:00,0xD3,00 01 00 D3 4D D4 00 14 2D 49,19924,11593,61.72,20,2.0,3.71,0.6172,-0.1405273833671301
173,174,2026-09-15 08:33:17.716000+00:00,0xD3,00 01 00 D3 4E A1 00 16 2D 47,20129,11591,61.64,22,2.2,3.739,0.6164000000000001,-0.04455590386625374
174,175,2026-09-15 08:33:17.731000+00:00,0xD3,00 01 00 D3 4F 6E 00 16 2D 45,20334,11589,61.56,22,2.2,3.754,0.6156,-0.06381720430108118
175,176,2026-09-15 08:33:17.747000+00:00,0xD3,00 01 00 D3 50 3B 00 1A 2D 42,20539,11586,61.44,26,2.6,3.77,0.6144,-0.07404306220095869
176,177,2026-09-15 08:33:17.769000+00:00,0xD3,00 01 00 D3 51 09 00 1C 2D 3E,20745,11582,61.28,28,2.8,3.792,0.6128,-0.08424443773280643
177,178,2026-09-15 08:33:17.790000+00:00,0xD3,00 01 00 D3 51 D6 00 1E 2D 39,20950,11577,61.08,30,3.0,3.813,0.6108,-0.09558592132505161
178,179,2026-09-15 08:33:17.815000+00:00,0xD3,00 01 00 D3 52 A3 00 20 2D 33,21155,11571,60.84,32,3.2,3.838,0.6084,-0.12289075630252455
179,180,2026-09-15 08:33:17.832000+00:00,0xD3,00 01 00 D3 53 74 00 23 2D 2D,21364,11565,60.6,35,3.5,3.855,0.606,-0.1266983561101256
180,181,2026-09-15 08:33:17.859000+00:00,0xD3,00 01 00 D3 54 41 00 24 2D 26,21569,11558,60.32,36,3.6,3.882,0.6032,-0.16416881998276978
181,182,2026-09-15 08:33:17.875000+00:00,0xD3,00 01 00 D3 55 0E 00 26 2D 1E,21774,11550,60.0,38,3.8,3.898,0.6,-0.1670555936856557
182,183,2026-09-15 08:33:17.906000+00:00,0xD3,00 01 00 D3 55 DB 00 28 2D 16,21979,11542,59.68,40,4.0,3.929,0.5968,-0.21337073398784057
183,184,2026-09-15 08:33:17.921000+00:00,0xD3,00 01 00 D3 56 A8 00 29 2D 0C,22184,11532,59.28,41,4.1,3.944,0.5928,-0.2533333333333303
184,185,2026-09-15 08:33:17.936000+00:00,0xD3,00 01 00 D3 57 75 00 2C 2D 03,22389,11523,58.92,44,4.4,3.959,0.5892000000000001,-0.20888888888888957
185,186,2026-09-15 08:33:17.966000+00:00,0xD3,00 01 00 D3 58 42 00 2D 2C F8,22594,11512,58.48,45,4.5,3.989,0.5848,-0.1817774131802068
186,187,2026-09-15 08:33:17.989000+00:00,0xD3,00 01 00 D3 59 0F 00 2E 2C EC,22799,11500,58.0,46,4.6,4.012,0.58,-0.3276145710928269
187,188,2026-09-15 08:33:18.003000+00:00,0xD3,00 01 00 D3 59 DC 00 30 2C DE,23004,11486,57.44,48,4.8,4.026,0.5744,-0.37874762808348095
188,189,2026-09-15 08:33:18.020000+00:00,0xD3,00 01 00 D3 5A A9 00 2F 2C CF,23209,11471,56.84,47,4.7,4.043,0.5684,-0.33780604133544934
189,190,2026-09-15 08:33:18.040000+00:00,0xD3,00 01 00 D3 5B 76 00 2F 2C BF,23414,11455,56.2,47,4.7,4.063,0.562,-0.34000000000000163
190,191,2026-09-15 08:33:18.060000+00:00,0xD3,00 01 00 D3 5C 43 00 30 2C AD,23619,11437,55.48,48,4.8,4.083,0.5548,-0.4238888888888859
191,192,2026-09-15 08:33:18.076000+00:00,0xD3,00 01 00 D3 5D 10 00 32 2C 9A,23824,11418,54.72,50,5.0,4.099,0.5472,-0.4228260869565226
192,193,2026-09-15 08:33:18.099000+00:00,0xD3,00 01 00 D3 5D DE 00 32 2C 86,24030,11398,53.92,50,5.0,4.122,0.5392,-0.3971284125379153
193,194,2026-09-15 08:33:18.119000+00:00,0xD3,00 01 00 D3 5E AB 00 32 2C 70,24235,11376,53.04,50,5.0,4.142,0.5304,-0.4040661938534278
194,195,2026-09-15 08:33:18.146000+00:00,0xD3,00 01 00 D3 5F 78 00 32 2C 58,24440,11352,52.08,50,5.0,4.169,0.5207999999999999,-0.5090439276485768
195,196,2026-09-15 08:33:18.162000+00:00,0xD3,00 01 00 D3 60 49 00 32 2C 40,24649,11328,51.12,50,5.0,4.185,0.5112,-0.5942959001782455
196,197,2026-09-15 08:33:18.179000+00:00,0xD3,00 01 00 D3 61 16 00 32 2C 27,24854,11303,50.12,50,5.0,4.202,0.5012,-0.5084362023328604
197,198,2026-09-15 08:33:18.205000+00:00,0xD3,00 01 00 D3 61 E3 00 30 2C 0D,25059,11277,49.11538461538461,48,4.8,4.228,0.4911538461538461,-0.534101155255005
198,199,2026-09-15 08:33:18.221000+00:00,0xD3,00 01 00 D3 62 B0 00 30 2B F3,25264,11251,48.11538461538461,48,4.8,4.244,0.48115384615384615,-0.6181441107911638
199,200,2026-09-15 08:33:18.238000+00:00,0xD3,00 01 00 D3 63 7D 00 31 2B D8,25469,11224,47.07692307692308,49,4.9,4.261,0.47076923076923083,-0.5289508965979426
200,201,2026-09-15 08:33:18.265000+00:00,0xD3,00 01 00 D3 64 4A 00 31 2B BC,25674,11196,46.0,49,4.9,4.288,0.46,-0.556717247893733
201,202,2026-09-15 08:33:18.282000+00:00,0xD3,00 01 00 D3 65 17 00 30 2B 9F,25879,11167,44.88461538461539,48,4.8,4.305,0.4488461538461539,-0.6674208144796427
202,203,2026-09-15 08:33:18.299000+00:00,0xD3,00 01 00 D3 65 E5 00 31 2B 81,26085,11137,43.73076923076923,49,4.9,4.322,0.43730769230769234,-0.5858473842268355
203,204,2026-09-15 08:33:18.325000+00:00,0xD3,00 01 00 D3 66 B2 00 31 2B 63,26290,11107,42.57692307692308,49,4.9,4.348,0.4257692307692308,-0.5499498252534671
204,205,2026-09-15 08:33:18.344000+00:00,0xD3,00 01 00 D3 67 7F 00 31 2B 44,26495,11076,41.38461538461539,49,4.9,4.367,0.41384615384615386,-0.5561957161147433
205,206,2026-09-15 08:33:18.370000+00:00,0xD3,00 01 00 D3 68 4C 00 30 2B 25,26700,11045,40.19230769230769,48,4.8,4.393,0.40192307692307694,-0.6508875739645017
206,207,2026-09-15 08:33:18.386000+00:00,0xD3,00 01 00 D3 69 19 00 34 2B 05,26905,11013,38.96153846153846,52,5.2,4.409,0.3896153846153846,-0.7472919237625071
207,208,2026-09-15 08:33:18.403000+00:00,0xD3,00 01 00 D3 69 E6 00 30 2A E5,27110,10981,37.73076923076923,48,4.8,4.426,0.37730769230769234,-0.6307522320886401
208,209,2026-09-15 08:33:18.429000+00:00,0xD3,00 01 00 D3 6A B3 00 32 2A C4,27315,10948,36.46153846153846,50,5.0,4.452,0.3646153846153846,-0.6581120132103937
209,210,2026-09-15 08:33:18.446000+00:00,0xD3,00 01 00 D3 6B 80 00 30 2A A2,27520,10914,35.15384615384615,48,4.8,4.469,0.3515384615384615,-0.79399766899766
210,211,2026-09-15 08:33:18.462000+00:00,0xD3,00 01 00 D3 6C 4D 00 32 2A 80,27725,10880,33.84615384615385,50,5.0,4.485,0.3384615384615385,-0.6899350649350664
211,212,2026-09-15 08:33:18.490000+00:00,0xD3,00 01 00 D3 6D 1B 00 30 2A 5E,27931,10846,32.53846153846154,48,4.8,4.513,0.3253846153846154,-0.6691445809092773
212,213,2026-09-15 08:33:18.507000+00:00,0xD3,00 01 00 D3 6D E8 00 30 2A 3B,28136,10811,31.192307692307693,48,4.8,4.53,0.3119230769230769,-0.6691445809092782
213,214,2026-09-15 08:33:18.535000+00:00,0xD3,00 01 00 D3 6E B5 00 32 2A 19,28341,10777,29.884615384615383,50,5.0,4.558,0.2988461538461538,-0.7205294705294722
214,215,2026-09-15 08:33:18.551000+00:00,0xD3,00 01 00 D3 6F 87 00 34 29 F5,28551,10741,28.5,52,5.2,4.574,0.285,-0.8187645687645615
215,216,2026-09-15 08:33:18.568000+00:00,0xD3,00 01 00 D3 70 54 00 32 29 D3,28756,10707,27.192307692307693,50,5.0,4.591,0.27192307692307693,-0.6602564102564012
216,217,2026-09-15 08:33:18.596000+00:00,0xD3,00 01 00 D3 71 21 00 30 29 B0,28961,10672,25.846153846153847,48,4.8,4.619,0.25846153846153846,-0.604380222241363
217,218,2026-09-15 08:33:18.615000+00:00,0xD3,00 01 00 D3 71 EE 00 2E 29 8E,29166,10638,24.53846153846154,46,4.6,4.638,0.2453846153846154,-0.7078941289467631
218,219,2026-09-15 08:33:18.633000+00:00,0xD3,00 01 00 D3 72 BB 00 32 29 6C,29371,10604,23.23076923076923,50,5.0,4.656,0.2323076923076923,-0.5998477455967399
219,220,2026-09-15 08:33:18.672000+00:00,0xD3,00 01 00 D3 73 88 00 32 29 4B,29576,10571,21.96153846153846,50,5.0,4.695,0.2196153846153846,-3.9518174133557125
220,221,2026-09-15 08:33:18.675000+00:00,0xD3,00 01 00 D3 74 55 00 33 29 2A,29781,10538,20.692307692307693,51,5.1,4.698,0.20692307692307693,-3.7923076923075234
221,222,2026-09-15 08:33:18.697000+00:00,0xD3,00 01 00 D3 75 22 00 30 29 09,29986,10505,19.423076923076923,48,4.8,4.72,0.19423076923076923,-0.6239316239316164
222,223,2026-09-15 08:33:18.715000+00:00,0xD3,00 01 00 D3 75 EF 00 32 28 EA,30191,10474,18.23076923076923,50,5.0,4.738,0.1823076923076923,-0.618718887949643
223,224,2026-09-15 08:33:18.736000+00:00,0xD3,00 01 00 D3 76 BC 00 30 28 CB,30396,10443,17.03846153846154,48,4.8,4.759,0.1703846153846154,-0.519688644688646
224,225,2026-09-15 08:33:18.760000+00:00,0xD3,00 01 00 D3 77 89 00 33 28 AE,30601,10414,15.923076923076923,51,5.1,4.783,0.15923076923076923,-0.5330045821172043
225,226,2026-09-15 08:33:18.779000+00:00,0xD3,00 01 00 D3 78 56 00 33 28 91,30806,10385,14.807692307692308,51,5.1,4.802,0.14807692307692308,-0.5769230769230873
226,227,2026-09-15 08:33:18.798000+00:00,0xD3,00 01 00 D3 79 23 00 35 28 75,31011,10357,13.73076923076923,53,5.3,4.821,0.1373076923076923,-0.522882124294187
227,228,2026-09-15 08:33:18.820000+00:00,0xD3,00 01 00 D3 79 F0 00 37 28 5A,31216,10330,12.692307692307692,55,5.5,4.843,0.12692307692307692,-0.45381912773217126
228,229,2026-09-15 08:33:18.843000+00:00,0xD3,00 01 00 D3 7A BD 00 38 28 40,31421,10304,11.692307692307692,56,5.6,4.866,0.11692307692307692,-0.48490792197886057
229,230,2026-09-15 08:33:18.862000+00:00,0xD3,00 01 00 D3 7B 8A 00 38 28 26,31626,10278,10.692307692307692,56,5.6,4.885,0.10692307692307691,-0.5413308044887013
230,231,2026-09-15 08:33:18.880000+00:00,0xD3,00 01 00 D3 7C 58 00 3B 28 0C,31832,10252,9.692307692307692,59,5.9,4.903,0.09692307692307692,-0.5490914314443693
231,232,2026-09-15 08:33:18.897000+00:00,0xD3,00 01 00 D3 7D 25 00 3C 27 F4,32037,10228,8.76923076923077,60,6.0,4.92,0.0876923076923077,-0.4599510199651219
232,233,2026-09-15 08:33:18.926000+00:00,0xD3,00 01 00 D3 7D F2 00 3E 27 DC,32242,10204,7.846153846153846,62,6.2,4.949,0.07846153846153846,-0.4072868676997512
233,234,2026-09-15 08:33:18.945000+00:00,0xD3,00 01 00 D3 7E C3 00 45 27 C5,32451,10181,6.961538461538462,69,6.9,4.968,0.06961538461538462,-0.48255537032626106
234,235,2026-09-15 08:33:18.962000+00:00,0xD3,00 01 00 D3 7F 90 00 47 27 AF,32656,10159,6.115384615384615,71,7.1,4.985,0.06115384615384615,-0.4283395632500443
235,236,2026-09-15 08:33:18.985000+00:00,0xD3,00 01 00 D3 80 5D 00 47 27 9B,32861,10139,5.346153846153846,71,7.1,5.008,0.053461538461538456,-0.37457740798144235
236,237,2026-09-15 08:33:19.003000+00:00,0xD3,00 01 00 D3 81 2A 00 48 27 88,33066,10120,4.615384615384615,72,7.2,5.026,0.04615384615384615,-0.39529914529914967
237,238,2026-09-15 08:33:19.021000+00:00,0xD3,00 01 00 D3 81 F7 00 4C 27 76,33271,10102,3.923076923076923,76,7.6,5.044,0.03923076923076923,-0.32280219780220054
238,239,2026-09-15 08:33:19.045000+00:00,0xD3,00 01 00 D3 82 C4 00 4C 27 67,33476,10087,3.3461538461538463,76,7.6,5.068,0.03346153846153846,-0.2643936540815356
239,240,2026-09-15 08:33:19.064000+00:00,0xD3,00 01 00 D3 83 91 00 4E 27 59,33681,10073,2.8076923076923075,78,7.8,5.087,0.028076923076923076,-0.23106586607730611
240,241,2026-09-15 08:33:19.091000+00:00,0xD3,00 01 00 D3 84 5E 00 50 27 4E,33886,10062,2.3846153846153846,80,8.0,5.114,0.023846153846153847,-0.14066951566951547
241,242,2026-09-15 08:33:19.112000+00:00,0xD3,00 01 00 D3 85 2B 00 4F 27 47,34091,10055,2.1153846153846154,79,7.9,5.135,0.021153846153846155,-0.0948638564737635
242,243,2026-09-15 08:33:19.129000+00:00,0xD3,00 01 00 D3 85 F8 00 50 27 44,34296,10052,2.0,80,8.0,5.152,0.02,-0.03750893069778405
243,244,2026-09-15 08:33:19.150000+00:00,0xD3,00 01 00 D3 86 C5 00 50 27 44,34501,10052,2.0,80,8.0,5.173,0.02,0.059099437148219414
244,245,2026-09-15 08:33:19.170000+00:00,0xD3,00 01 00 D3 87 92 00 55 27 4A,34706,10058,2.230769230769231,85,8.5,5.193,0.02230769230769231,0.18078480224229154
245,246,2026-09-15 08:33:19.189000+00:00,0xD3,00 01 00 D3 88 5F 00 60 27 56,34911,10070,2.6923076923076925,96,9.6,5.212,0.026923076923076925,0.2744731651614196
246,247,2026-09-15 08:33:19.209000+00:00,0xD3,00 01 00 D3 89 2C 00 62 27 66,35116,10086,3.3076923076923075,98,9.8,5.232,0.03307692307692307,0.29406899236120887
247,248,2026-09-15 08:33:19.240000+00:00,0xD3,00 01 00 D3 89 F9 00 62 27 7C,35321,10108,4.153846153846154,98,9.8,5.263,0.041538461538461545,4.713512294157997
248,249,2026-09-15 08:33:19.242000+00:00,0xD3,00 01 00 D3 8A C6 00 61 27 96,35526,10134,5.153846153846154,97,9.7,5.265,0.05153846153846154,4.718775847808655
249,250,2026-09-15 08:33:19.273000+00:00,0xD3,00 01 00 D3 8B 94 00 5D 27 B3,35732,10163,6.269230769230769,93,9.3,5.296,0.06269230769230769,0.4946986429616702
250,251,2026-09-15 08:33:19.294000+00:00,0xD3,00 01 00 D3 8C 61 00 5E 27 D3,35937,10195,7.5,94,9.4,5.317,0.075,0.6306396855177434
251,252,2026-09-15 08:33:19.314000+00:00,0xD3,00 01 00 D3 8D 2E 00 5B 27 F6,36142,10230,8.846153846153847,91,9.1,5.337,0.08846153846153847,0.6522644022644069
252,253,2026-09-15 08:33:19.336000+00:00,0xD3,00 01 00 D3 8D FF 00 5B 28 1A,36351,10266,10.23076923076923,91,9.1,5.359,0.1023076923076923,0.6634450820497317
253,254,2026-09-15 08:33:19.357000+00:00,0xD3,00 01 00 D3 8E CC 00 56 28 40,36556,10304,11.692307692307692,86,8.6,5.38,0.11692307692307692,0.7989714104265095
254,255,2026-09-15 08:33:19.374000+00:00,0xD3,00 01 00 D3 8F 99 00 55 28 67,36761,10343,13.192307692307692,85,8.5,5.397,0.13192307692307692,0.8303778892014155
255,256,2026-09-15 08:33:19.394000+00:00,0xD3,00 01 00 D3 90 66 00 52 28 8F,36966,10383,14.73076923076923,82,8.2,5.417,0.1473076923076923,0.7525807525807577
256,257,2026-09-15 08:33:19.416000+00:00,0xD3,00 01 00 D3 91 33 00 50 28 B9,37171,10425,16.346153846153847,80,8.0,5.439,0.16346153846153846,0.7268335529205099
257,258,2026-09-15 08:33:19.439000+00:00,0xD3,00 01 00 D3 92 01 00 4F 28 E4,37377,10468,18.0,79,7.9,5.462,0.18,0.8311127425655371
258,259,2026-09-15 08:33:19.457000+00:00,0xD3,00 01 00 D3 92 CE 00 4C 29 0F,37582,10511,19.653846153846157,76,7.6,5.48,0.19653846153846158,0.8272283272283154
259,260,2026-09-15 08:33:19.481000+00:00,0xD3,00 01 00 D3 93 9B 00 4A 29 3B,37787,10555,21.346153846153847,74,7.4,5.504,0.21346153846153848,0.7881562881562791
260,261,2026-09-15 08:33:19.502000+00:00,0xD3,00 01 00 D3 94 6C 00 48 29 6A,37996,10602,23.153846153846157,72,7.2,5.525,0.23153846153846158,0.972737273046878
261,262,2026-09-15 08:33:19.519000+00:00,0xD3,00 01 00 D3 95 39 00 47 29 99,38201,10649,24.96153846153846,71,7.1,5.542,0.2496153846153846,0.9988993518405369
262,263,2026-09-15 08:33:19.539000+00:00,0xD3,00 01 00 D3 96 07 00 43 29 C9,38407,10697,26.807692307692307,67,6.7,5.562,0.26807692307692305,0.9883040935672502
263,264,2026-09-15 08:33:19.557000+00:00,0xD3,00 01 00 D3 96 D4 00 40 29 FA,38612,10746,28.692307692307693,64,6.4,5.58,0.28692307692307695,1.079059829059843
264,265,2026-09-15 08:33:19.575000+00:00,0xD3,00 01 00 D3 97 A1 00 41 2A 2E,38817,10798,30.692307692307693,65,6.5,5.598,0.3069230769230769,0.9808785529715793
265,266,2026-09-15 08:33:19.600000+00:00,0xD3,00 01 00 D3 98 6E 00 3E 2A 62,39022,10850,32.69230769230769,62,6.2,5.623,0.3269230769230769,1.0510234863176287
266,267,2026-09-15 08:33:19.617000+00:00,0xD3,00 01 00 D3 99 3B 00 3C 2A 98,39227,10904,34.76923076923077,60,6.0,5.64,0.3476923076923077,1.2198879551820685
267,268,2026-09-15 08:33:19.635000+00:00,0xD3,00 01 00 D3 9A 08 00 3A 2A D1,39432,10961,36.96153846153846,58,5.8,5.658,0.3696153846153846,1.0816338700059385
268,269,2026-09-15 08:33:19.660000+00:00,0xD3,00 01 00 D3 9A D5 00 38 2B 0B,39637,11019,39.19230769230769,56,5.6,5.683,0.39192307692307693,1.0045867176302057
269,270,2026-09-15 08:33:19.681000+00:00,0xD3,00 01 00 D3 9B A2 00 35 2B 47,39842,11079,41.5,53,5.3,5.704,0.415,1.061275680840886
270,271,2026-09-15 08:33:19.704000+00:00,0xD3,00 01 00 D3 9C 6F 00 32 2B 84,40047,11140,43.84615384615385,50,5.0,5.727,0.43846153846153846,1.0708494404146514
271,272,2026-09-15 08:33:19.725000+00:00,0xD3,00 01 00 D3 9D 3C 00 32 2B C1,40252,11201,46.19230769230769,50,5.0,5.748,0.46192307692307694,1.2624888011885211
272,273,2026-09-15 08:33:19.742000+00:00,0xD3,00 01 00 D3 9E 09 00 31 2B FE,40457,11262,48.53846153846154,49,4.9,5.765,0.4853846153846154,1.1439771374137058
273,274,2026-09-15 08:33:19.780000+00:00,0xD3,00 01 00 D3 9E D6 00 2D 2C 3A,40662,11322,50.88,45,4.5,5.803,0.5088,10.860809716600414
274,275,2026-09-15 08:33:19.782000+00:00,0xD3,00 01 00 D3 9F A4 00 2D 2C 73,40868,11379,53.16,45,4.5,5.805,0.5316,10.461818181819375
275,276,2026-09-15 08:33:19.802000+00:00,0xD3,00 01 00 D3 A0 71 00 2C 2C A9,41073,11433,55.32,44,4.4,5.825,0.5532,0.9899567099566902
276,277,2026-09-15 08:33:19.824000+00:00,0xD3,00 01 00 D3 A1 3F 00 28 2C DA,41279,11482,57.28,40,4.0,5.847,0.5728,0.8124549846288964
277,278,2026-09-15 08:33:19.847000+00:00,0xD3,00 01 00 D3 A2 0C 00 25 2D 04,41484,11524,58.96,37,3.7,5.87,0.5896,0.6916469038208177
278,279,2026-09-15 08:33:19.869000+00:00,0xD3,00 01 00 D3 A2 DA 00 21 2D 28,41690,11560,60.4,33,3.3,5.892,0.604,0.5646903820816807
279,280,2026-09-15 08:33:19.893000+00:00,0xD3,00 01 00 D3 A3 AB 00 1D 2D 44,41899,11588,61.52,29,2.9,5.916,0.6152000000000001,0.39710144927536284
280,281,2026-09-15 08:33:19.916000+00:00,0xD3,00 01 00 D3 A4 78 00 1E 2D 57,42104,11607,62.28,30,3.0,5.939,0.6228,0.27629944426282904
281,282,2026-09-15 08:33:19.935000+00:00,0xD3,00 01 00 D3 A5 45 00 1A 2D 62,42309,11618,62.72,26,2.6,5.958,0.6272,0.15789473684210265
282,283,2026-09-15 08:33:19.954000+00:00,0xD3,00 01 00 D3 A6 12 00 18 2D 66,42514,11622,62.88,24,2.4,5.977,0.6288,0.021052631578946546
283,284,2026-09-15 08:33:19.973000+00:00,0xD3,00 01 00 D3 A6 DF 00 17 2D 64,42719,11620,62.8,23,2.3,5.996,0.628,-0.15742057847321433
284,285,2026-09-15 08:33:19.991000+00:00,0xD3,00 01 00 D3 A7 AC 00 18 2D 58,42924,11608,62.32,24,2.4,6.014,0.6232,-0.3212897107633932
285,286,2026-09-15 08:33:20.010000+00:00,0xD3,00 01 00 D3 A8 79 00 06 2D 46,43129,11590,61.6,6,0.6,6.033,0.616,-0.35858262677971453
286,287,2026-09-15 08:33:20.038000+00:00,0xD3,00 01 00 D3 A9 46 00 07 2D 2F,43334,11567,60.68,7,0.7,6.061,0.6068,-0.42966233766233586
287,288,2026-09-15 08:33:20.060000+00:00,0xD3,00 01 00 D3 AA 13 00 09 2D 13,43539,11539,59.56,9,0.9,6.083,0.5956,-0.5567099567099607
288,289,2026-09-15 08:33:20.080000+00:00,0xD3,00 01 00 D3 AA E0 00 0B 2C F5,43744,11509,58.36,11,1.1,6.103,0.5836,-0.629999999999999
289,290,2026-09-15 08:33:20.100000+00:00,0xD3,00 01 00 D3 AB AD 00 0D 2C D4,43949,11476,57.04,13,1.3,6.123,0.5704,-0.6799999999999997
290,291,2026-09-15 08:33:20.120000+00:00,0xD3,00 01 00 D3 AC 7A 00 0F 2C B1,44154,11441,55.64,15,1.5,6.143,0.5564,-0.7404858299595194
291,292,2026-09-15 08:33:20.139000+00:00,0xD3,00 01 00 D3 AD 47 00 12 2C 8C,44359,11404,54.16,18,1.8,6.162,0.5416,-0.7794601889338626
292,293,2026-09-15 08:33:20.159000+00:00,0xD3,00 01 00 D3 AE 14 00 16 2C 65,44564,11365,52.6,22,2.2,6.182,0.526,-0.8100000000000005
293,294,2026-09-15 08:33:20.179000+00:00,0xD3,00 01 00 D3 AE E1 00 16 2C 3B,44769,11323,50.92,22,2.2,6.202,0.5092,-0.8651635004671494
294,295,2026-09-15 08:33:20.198000+00:00,0xD3,00 01 00 D3 AF AE 00 16 2C 10,44974,11280,49.23076923076923,22,2.2,6.221,0.49230769230769234,-0.8009951901449845
295,296,2026-09-15 08:33:20.224000+00:00,0xD3,00 01 00 D3 B0 7C 00 18 2B E2,45180,11234,47.46153846153846,24,2.4,6.247,0.4746153846153846,-0.6943496925397366
296,297,2026-09-15 08:33:20.249000+00:00,0xD3,00 01 00 D3 B1 49 00 1C 2B B4,45385,11188,45.69230769230769,28,2.8,6.272,0.45692307692307693,-0.8059829059829156
297,298,2026-09-15 08:33:20.269000+00:00,0xD3,00 01 00 D3 B2 16 00 1D 2B 86,45590,11142,43.92307692307692,29,2.9,6.292,0.4392307692307692,-0.8942307692307683
298,299,2026-09-15 08:33:20.289000+00:00,0xD3,00 01 00 D3 B2 E7 00 20 2B 57,45799,11095,42.11538461538461,32,3.2,6.312,0.42115384615384616,-0.8846153846153815
299,300,2026-09-15 08:33:20.309000+00:00,0xD3,00 01 00 D3 B3 B4 00 20 2B 2A,46004,11050,40.38461538461539,32,3.2,6.332,0.40384615384615385,-0.8887418249766483
300,301,2026-09-15 08:33:20.328000+00:00,0xD3,00 01 00 D3 B4 81 00 22 2A FD,46209,11005,38.65384615384615,34,3.4,6.351,0.38653846153846155,-0.8129138813043291
301,302,2026-09-15 08:33:20.352000+00:00,0xD3,00 01 00 D3 B5 4E 00 26 2A D2,46414,10962,37.0,38,3.8,6.375,0.37,-0.7217872707003075
302,303,2026-09-15 08:33:20.374000+00:00,0xD3,00 01 00 D3 B6 1B 00 26 2A A7,46619,10919,35.34615384615385,38,3.8,6.397,0.3534615384615385,-0.770979020979027
303,304,2026-09-15 08:33:20.394000+00:00,0xD3,00 01 00 D3 B6 E8 00 28 2A 7E,46824,10878,33.76923076923077,40,4.0,6.417,0.3376923076923077,-0.7252136752136833
304,305,2026-09-15 08:33:20.419000+00:00,0xD3,00 01 00 D3 B7 B5 00 29 2A 54,47029,10836,32.15384615384615,41,4.1,6.442,0.32153846153846155,-0.5987523332350859
305,306,2026-09-15 08:33:20.448000+00:00,0xD3,00 01 00 D3 B8 82 00 2D 2A 2B,47234,10795,30.57692307692308,45,4.5,6.471,0.3057692307692308,-0.6639130983958612
306,307,2026-09-15 08:33:20.469000+00:00,0xD3,00 01 00 D3 B9 50 00 30 2A 02,47440,10754,29.0,48,4.8,6.492,0.29,-0.7602966139551608
307,308,2026-09-15 08:33:20.489000+00:00,0xD3,00 01 00 D3 BA 1D 00 30 29 DA,47645,10714,27.46153846153846,48,4.8,6.512,0.2746153846153846,-0.7424283034039094
308,309,2026-09-15 08:33:20.510000+00:00,0xD3,00 01 00 D3 BA EA 00 32 29 B3,47850,10675,25.96153846153846,50,5.0,6.533,0.2596153846153846,-0.7142857142857029
309,310,2026-09-15 08:33:20.531000+00:00,0xD3,00 01 00 D3 BB B7 00 34 29 8C,48055,10636,24.46153846153846,52,5.2,6.554,0.2446153846153846,-0.6898915038450024
310,311,2026-09-15 08:33:20.553000+00:00,0xD3,00 01 00 D3 BC 84 00 38 29 66,48260,10598,23.0,56,5.6,6.576,0.23,-0.6198184793929542
